Time,theta_1,theta_2,tau_1,tau_2,X,Y,theta_1_2
28.315412186379916,0.9551776048404725,2.3890541852178737,-2.1147273037142376,-0.450321772093021,-0.14707118999999988,0.2777362699999998,3.344231790058346
28.673835125448015,0.9619744077872998,2.387332312889435,-2.117665075992569,-0.44166710384197344,-0.1490989499999999,0.2774504999999999,3.349306720676734
29.03225806451612,0.9636568878790687,2.382560216408705,-2.1267889767491535,-0.43068128581920473,-0.1499617699999999,0.27911515999999986,3.346217104287773
29.39068100358422,0.9653393679708376,2.377788119927975,-2.1359128775057385,-0.41969546779643613,-0.1508245899999999,0.2807798199999999,3.343127487898812
29.749103942652315,0.9670218480626065,2.3730160234472444,-2.145036778262323,-0.40870964977366747,-0.1516874099999999,0.28244448,3.3400378715098507
30.10752688172042,0.9687043281543752,2.3682439269665143,-2.154160679018908,-0.3977238317508988,-0.1525502299999999,0.28410914,3.336948255120889
30.465949820788516,0.9703868082461442,2.363471830485784,-2.163284579775493,-0.38673801372813016,-0.1534130499999999,0.2857738,3.333858638731928
30.824372759856622,0.9769876451650411,2.361036586091513,-2.156154544027139,-0.36316953685820885,-0.15549961999999992,0.28570558,3.3380242312565542
31.18279569892472,0.983588482083938,2.3586013416972422,-2.1490245082787847,-0.33960105998828755,-0.15758618999999993,0.28563735999999995,3.3421898237811805
31.54121863799282,0.990189319002835,2.3561660973029714,-2.1418944725304305,-0.3160325831183663,-0.15967275999999997,0.2855691399999999,3.3463554163058062
31.899641577060923,0.9967901559217317,2.3537308529087007,-2.1347644367820764,-0.292464106248445,-0.16175932999999998,0.2855009199999999,3.3505210088304325
32.25806451612902,1.0033909928406286,2.35129560851443,-2.1276344010337227,-0.2688956293785237,-0.1638459,0.2854326999999999,3.3546866013550583
32.616487455197124,1.007049126849685,2.348046460275083,-2.1196871915775275,-0.2507351696519043,-0.16517971,0.28612397999999994,3.355095587124768
32.97491039426522,1.0107072608587415,2.3447973120357366,-2.1117399821213327,-0.23257470992528495,-0.16651352000000003,0.28681525999999996,3.3555045728944775
33.33333333333332,1.014365394867798,2.34154816379639,-2.1037927726651375,-0.21441425019866553,-0.16784733000000007,0.28750654000000003,3.355913558664187
33.69175627240143,1.0180235288768544,2.3382990155570433,-2.095845563208943,-0.19625379047204608,-0.1691811400000001,0.28819782000000005,3.3563225444338967
34.05017921146952,1.021681662885911,2.3350498673176965,-2.087898353752748,-0.17809333074542671,-0.1705149500000001,0.2888891000000001,3.356731530203607
34.408602150537625,1.0252850036435235,2.3271319207952446,-2.0935014378118573,-0.16915642054049979,-0.1722382600000001,0.2914405400000001,3.352416924438768
34.767025089605724,1.0288883444011359,2.3192139742727926,-2.099104521870966,-0.16021951033557283,-0.17396157000000004,0.29399198000000004,3.348102318673928
35.12544802867382,1.0324916851587482,2.3112960277503403,-2.1047076059300753,-0.15128260013064593,-0.17568488,0.29654342,3.3437877129090885
35.48387096774193,1.0360950259163606,2.3033780812278883,-2.110310689989184,-0.14234568992571894,-0.1774081899999999,0.29909486,3.3394731071442494
35.84229390681003,1.039698366673973,2.295460134705437,-2.1159137740482934,-0.13340877972079201,-0.1791314999999999,0.3016463,3.33515850137941
36.20071684587813,1.0421356044540926,2.296002511548919,-2.1311874706851843,-0.14294555837645145,-0.17981823999999988,0.30098744,3.3381381160030115
36.559139784946225,1.0445728422342122,2.296544888392401,-2.1464611673220753,-0.15248233703211092,-0.18050497999999987,0.3003285799999999,3.341117730626613
36.917562724014324,1.0470100800143318,2.297087265235883,-2.1617348639589666,-0.16201911568777033,-0.1811917199999999,0.29966971999999986,3.3440973452502147
37.27598566308243,1.0494473177944517,2.297629642079365,-2.177008560595858,-0.17155589434342977,-0.1818784599999999,0.2990108599999998,3.3470769598738164
37.63440860215053,1.0518845555745713,2.2981720189228465,-2.1922822572327485,-0.18109267299908924,-0.1825651999999999,0.2983519999999998,3.350056574497418
37.99283154121863,1.0610542970484873,2.2838321159863306,-2.2430364834960757,-0.2107858179954841,-0.1865367099999999,0.3023590199999998,3.3448864130348186
38.35125448028673,1.0702240385224033,2.2694922130498147,-2.2937907097594037,-0.24047896299187907,-0.19050821999999995,0.30636603999999984,3.339716251572218
38.709677419354826,1.0793937799963194,2.2551523101132984,-2.344544936022731,-0.2701721079882739,-0.19447973,0.3103730599999999,3.334546090109618
39.06810035842293,1.0885635214702354,2.240812407176783,-2.395299162286059,-0.2998652529846689,-0.19845123999999997,0.31438007999999995,3.3293759286470177
39.42652329749103,1.0977332629441514,2.226472504240267,-2.446053388549386,-0.32955839798106373,-0.20242275,0.3183871,3.3242057671844183
39.78494623655913,1.101601601795406,2.2192894951806608,-2.555318885631242,-0.4036357461117613,-0.20418598000000002,0.3204898,3.3208910969760668
40.14336917562723,1.1054699406466606,2.212106486121055,-2.6645843827130964,-0.47771309424245884,-0.20594921,0.32259249999999995,3.3175764267677152
40.50179211469533,1.1093382794979152,2.204923477061449,-2.7738498797949527,-0.5517904423731564,-0.20771243999999997,0.32469519999999996,3.3142617565593637
40.86021505376343,1.1132066183491698,2.197740468001842,-2.8831153768768076,-0.625867790503854,-0.20947566999999992,0.32679789999999986,3.3109470863510126
41.21863799283153,1.1170749572004244,2.1905574589422363,-2.992380873958663,-0.6999451386345515,-0.2112388999999999,0.3289005999999999,3.3076324161426607
41.57706093189964,1.1202593275757797,2.173522303384032,-3.1499597368234324,-0.803969601244705,-0.2132516599999999,0.3351400399999999,3.293781630959812
41.93548387096773,1.123443697951135,2.1564871478258274,-3.3075385996882027,-0.9079940638548584,-0.21526441999999993,0.34137947999999996,3.2799308457769625
42.29390681003583,1.1266280683264904,2.139451992267623,-3.4651174625529717,-1.012018526465012,-0.2172771799999999,0.34761892,3.2660800605941134
42.652329749103934,1.1298124387018458,2.122416836709418,-3.622696325417742,-1.1160429890751655,-0.2192899399999999,0.35385836,3.2522292754112643
43.01075268817203,1.1329968090772011,2.1053816811512136,-3.7802751882825114,-1.220067451685319,-0.2213026999999999,0.3600978,3.2383784902284147
43.36917562724014,1.1329080255270116,2.099013610481393,-3.8739780525999397,-1.2823673827535633,-0.22148063999999992,0.36272199,3.231921636008405
43.72759856630823,1.1328192419768222,2.092645539811572,-3.9676809169173675,-1.3446673138218075,-0.22165857999999988,0.36534617999999996,3.225464781788394
44.08602150537633,1.1327304584266327,2.086277469141751,-4.061383781234795,-1.406967244890052,-0.22183651999999993,0.36797036999999994,3.2190079275683843
44.444444444444436,1.1326416748764432,2.079909398471931,-4.155086645552224,-1.4692671759582967,-0.22201445999999989,0.3705945599999999,3.2125510733483744
44.802867383512535,1.1325528913262537,2.07354132780211,-4.248789509869652,-1.5315671070265406,-0.2221923999999999,0.3732187499999999,3.206094219128364
45.16129032258064,1.137463446599913,2.0531883455426874,-4.399031607895722,-1.6252536856212327,-0.22433011999999994,0.38044732999999986,3.1906517921426008
45.51971326164874,1.1423740018735722,2.0328353632832648,-4.549273705921791,-1.7189402642159244,-0.22646783999999992,0.3876759099999999,3.1752093651568374
45.87813620071684,1.1472845571472312,2.0124823810238426,-4.699515803947861,-1.8126268428106165,-0.22860555999999996,0.39490448999999994,3.1597669381710736
46.23655913978494,1.1521951124208907,1.9921293987644197,-4.8497579019739305,-1.9063134214053084,-0.23074328,0.40213307,3.14432451118531
46.594982078853036,1.1571056676945497,1.9717764165049971,-5.0,-2.0,-0.232881,0.40936165,3.128882084199547
46.95340501792114,1.1617169759591042,1.966085158713252,-4.962627513273326,-1.9702919643387538,-0.23474708,0.41060138,3.1278021346723563
47.31182795698924,1.1663282842236589,1.9603939009215068,-4.925255026546652,-1.9405839286775073,-0.23661316000000002,0.41184110999999995,3.1267221851451654
47.67025089605734,1.1709395924882133,1.9547026431297616,-4.887882539819978,-1.9108758930162606,-0.23847923999999998,0.41308083999999995,3.125642235617975
48.02867383512544,1.1755509007527678,1.9490113853380169,-4.850510053093304,-1.8811678573550141,-0.24034532,0.41432056999999994,3.124562286090784
48.38709677419354,1.1801622090173225,1.9433201275462717,-4.81313756636663,-1.8514598216937677,-0.2422114,0.4155602999999999,3.123482336563593
48.74551971326164,1.1887755493359848,1.9329385698951143,-4.783436155984821,-1.825057090666995,-0.24574049000000003,0.4176571699999999,3.121714119231098
49.10394265232974,1.197388889654647,1.9225570122439575,-4.753734745603009,-1.798654359640223,-0.24926958,0.41975403999999994,3.119945901898604
49.46236559139784,1.206002229973309,1.9121754545927998,-4.7240333352212,-1.7722516286134504,-0.25279867,0.42185090999999997,3.118177684566109
49.82078853046594,1.2146155702919716,1.9017938969416428,-4.694331924839391,-1.7458488975866775,-0.25632775999999996,0.42394778000000005,3.116409467233615
50.179211469534046,1.2232289106106338,1.8914123392904856,-4.66463051445758,-1.719446166559905,-0.25985685,0.42604465,3.11464124990112
50.53763440860214,1.2284366411858638,1.8858604754435901,-4.582573956669963,-1.678398867136187,-0.26202401000000003,0.42694051,3.114297116629454
50.896057347670244,1.2336443717610936,1.8803086115966945,-4.500517398882345,-1.6373515677124684,-0.26419117,0.42783636999999997,3.113952983357789
51.25448028673835,1.2388521023363237,1.8747567477497988,-4.418460841094728,-1.5963042682887503,-0.26635833,0.42873222999999994,3.1136088500861234
